pathway_type,stage,date,n_in_stage_mean,n_in_stage_sd
PROSTAD,pathrep_to_treatmdt,2026-08-12,2.2,1.5177115259040728
PROSTAD,pathrep_to_treatmdt,2026-08-13,2.3,1.512020798981193
PROSTAD,pathrep_to_treatmdt,2026-08-14,2.1666666666666665,1.4641305136221772
PROSTAD,pathrep_to_treatmdt,2026-08-15,2.2666666666666666,1.284746944983205
PROSTAD,pathrep_to_treatmdt,2026-08-16,2.1333333333333333,1.1665845619713493
PROSTAD,pathrep_to_treatmdt,2026-08-17,2.1333333333333333,1.0416609195243758
PROSTAD,pathrep_to_treatmdt,2026-08-18,2.033333333333333,0.9278574999588488
PROSTAD,pathrep_to_treatmdt,2026-08-19,2.1,1.1249521062602224
PROSTAD,pathrep_to_treatmdt,2026-08-20,2.3,1.4656997857914034
PROSTAD,pathrep_to_treatmdt,2026-08-21,2.2333333333333334,1.5465943304527228
PROSTAD,pathrep_to_treatmdt,2026-08-22,1.9666666666666666,1.5862193902556445
PROSTAD,pathrep_to_treatmdt,2026-08-23,1.7333333333333334,1.257620449659713
PROSTAD,pathrep_to_treatmdt,2026-08-24,1.8333333333333333,1.3152509484776145
PROSTAD,pathrep_to_treatmdt,2026-08-25,1.8333333333333333,1.4403862827999163
PROSTAD,pathrep_to_treatmdt,2026-08-26,2.0,1.5536386656646635
PROSTAD,pathrep_to_treatmdt,2026-08-27,2.033333333333333,1.5421286974634218
PROSTAD,pathrep_to_treatmdt,2026-08-28,2.1333333333333333,1.6131642354623141
PROSTAD,pathrep_to_treatmdt,2026-08-29,2.066666666666667,1.6801751413906605
PROSTAD,pathrep_to_treatmdt,2026-08-30,2.066666666666667,1.5742175578808124
PROSTAD,pathrep_to_treatmdt,2026-08-31,2.1,1.5391444107819705
PROSTAD,pathrep_to_treatmdt,2026-09-01,2.1333333333333333,1.5916448515084427
PROSTAD,pathrep_to_treatmdt,2026-09-02,2.2666666666666666,1.7005746155310288
PROSTAD,pathrep_to_treatmdt,2026-09-03,2.433333333333333,1.8879533405494835
PROSTAD,pathrep_to_treatmdt,2026-09-04,2.3666666666666667,1.8659070704090004
PROSTAD,pathrep_to_treatmdt,2026-09-05,2.3666666666666667,1.4967397519467007
PROSTAD,pathrep_to_treatmdt,2026-09-06,2.1666666666666665,1.4162440207947151
PROSTAD,pathrep_to_treatmdt,2026-09-07,2.1666666666666665,1.4403862827999163
PROSTAD,pathrep_to_treatmdt,2026-09-08,2.3666666666666667,1.5421286974634216
PROSTAD,pathrep_to_treatmdt,2026-09-09,2.2,1.5402641958779175
PROSTAD,pathrep_to_treatmdt,2026-09-10,2.2,1.5624913792865636
PROSTAD,pathrep_to_treatmdt,2026-09-11,2.1333333333333333,1.5477087254553341
PROSTAD,pathrep_to_treatmdt,2026-09-12,1.9,1.4227220146727477
PROSTAD,pathrep_to_treatmdt,2026-09-13,2.066666666666667,1.460593486680443
PROSTAD,pathrep_to_treatmdt,2026-09-14,1.9333333333333333,1.412587094253156
PROSTAD,pathrep_to_treatmdt,2026-09-15,1.8666666666666667,1.4319827906241325
PROSTAD,pathrep_to_treatmdt,2026-09-16,1.9333333333333333,1.3879613761229797
PROSTAD,pathrep_to_treatmdt,2026-09-17,1.9666666666666666,1.1885468767200222
PROSTAD,pathrep_to_treatmdt,2026-09-18,1.8666666666666667,1.3321834121764768
PROSTAD,pathrep_to_treatmdt,2026-09-19,1.8666666666666667,1.3321834121764766
PROSTAD,pathrep_to_treatmdt,2026-09-20,1.9666666666666666,1.2172137016162359
PROSTAD,pathrep_to_treatmdt,2026-09-21,2.066666666666667,1.3373502709187437
PROSTAD,pathrep_to_treatmdt,2026-09-22,2.066666666666667,1.284746944983205
PROSTAD,pathrep_to_treatmdt,2026-09-23,1.9666666666666666,1.2452207485597393
PROSTAD,pathrep_to_treatmdt,2026-09-24,2.1,1.3480509557543976
PROSTAD,pathrep_to_treatmdt,2026-09-25,2.1666666666666665,1.391683013187774
PROSTAD,pathrep_to_treatmdt,2026-09-26,2.2,1.5402641958779175
PROSTAD,pathrep_to_treatmdt,2026-09-27,2.1666666666666665,1.5774998406105898
PROSTAD,pathrep_to_treatmdt,2026-09-28,2.2333333333333334,1.75545127970055
PROSTAD,pathrep_to_treatmdt,2026-09-29,2.1,1.6049492418657723
PROSTAD,pathrep_to_treatmdt,2026-09-30,2.1,1.5391444107819705
PROSTAD,pathrep_to_treatmdt,2026-10-01,2.1,1.268993627874548
PROSTAD,pathrep_to_treatmdt,2026-10-02,2.1666666666666665,1.4403862827999165
PROSTAD,pathrep_to_treatmdt,2026-10-03,2.0,1.3896166675593022
PROSTAD,pathrep_to_treatmdt,2026-10-04,1.9,1.268993627874548
PROSTAD,pathrep_to_treatmdt,2026-10-05,1.8666666666666667,1.224275530553741
PROSTAD,pathrep_to_treatmdt,2026-10-06,1.9,1.2415229801920014
PROSTAD,pathrep_to_treatmdt,2026-10-07,2.033333333333333,1.4015590662158885
PROSTAD,pathrep_to_treatmdt,2026-10-08,1.9666666666666666,1.3514572807192962
PROSTAD,pathrep_to_treatmdt,2026-10-09,1.9333333333333333,1.3373502709187435
PROSTAD,pathrep_to_treatmdt,2026-10-10,2.0,1.0827805840074192
PROSTAD,pathrep_to_treatmdt,2026-10-11,2.033333333333333,0.99942512211403
PROSTAD,pathrep_to_treatmdt,2026-10-12,1.8,0.9247553264475439
PROSTAD,pathrep_to_treatmdt,2026-10-13,1.7,0.952311163288627
PROSTAD,pathrep_to_treatmdt,2026-10-14,1.7666666666666666,1.072648457158112
PROSTAD,pathrep_to_treatmdt,2026-10-15,1.8333333333333333,1.11674815279973
PROSTAD,pathrep_to_treatmdt,2026-10-16,1.8333333333333333,1.2058287558794354
PROSTAD,pathrep_to_treatmdt,2026-10-17,1.8333333333333333,1.3152509484776145
PROSTAD,pathrep_to_treatmdt,2026-10-18,1.9333333333333333,1.412587094253156
PROSTAD,pathrep_to_treatmdt,2026-10-19,2.0,1.2594470598448053
PROSTAD,pathrep_to_treatmdt,2026-10-20,2.2,1.3746472901853017
PROSTAD,pathrep_to_treatmdt,2026-10-21,2.3,1.4656997857914034
PROSTAD,pathrep_to_treatmdt,2026-10-22,2.3666666666666667,1.2994251602637363
PROSTAD,pathrep_to_treatmdt,2026-10-23,2.2666666666666666,1.2015315896469556
PROSTAD,pathrep_to_treatmdt,2026-10-24,2.2333333333333334,1.165105688067746
PROSTAD,pathrep_to_treatmdt,2026-10-25,2.2666666666666666,1.257620449659713
PROSTAD,pathrep_to_treatmdt,2026-10-26,2.1,1.1551981469084383
PROSTAD,pathrep_to_treatmdt,2026-10-27,2.1666666666666665,1.391683013187774
PROSTAD,pathrep_to_treatmdt,2026-10-28,2.2,1.4715696522350923
PROSTAD,pathrep_to_treatmdt,2026-10-29,2.1333333333333333,1.5252661346824676
PROSTAD,pathrep_to_treatmdt,2026-10-30,2.033333333333333,1.4259499757471623
PROSTAD,pathrep_to_treatmdt,2026-10-31,1.8,1.3493293353264109
PROSTAD,pathrep_to_treatmdt,2026-11-01,1.7666666666666666,1.3047217521658452
PROSTAD,pathrep_to_treatmdt,2026-11-02,1.8333333333333333,1.2617266038997932
PROSTAD,pathrep_to_treatmdt,2026-11-03,1.7333333333333334,1.048260737942924
PROSTAD,pathrep_to_treatmdt,2026-11-04,1.9,0.9595257449242379
PROSTAD,pathrep_to_treatmdt,2026-11-05,2.066666666666667,1.0806553992619585
PROSTAD,pathrep_to_treatmdt,2026-11-06,2.066666666666667,1.0806553992619583
PROSTAD,pathrep_to_treatmdt,2026-11-07,2.2333333333333334,1.19433528860584
PROSTAD,pathrep_to_treatmdt,2026-11-08,2.2,1.2148506364839742
PROSTAD,pathrep_to_treatmdt,2026-11-09,2.3,1.235955584516107
PROSTAD,pathrep_to_treatmdt,2026-11-10,2.4,1.2484473115254693
PROSTAD,pathrep_to_treatmdt,2026-11-11,2.4,1.3287276776598393
PROSTAD,pathrep_to_treatmdt,2026-11-12,2.2333333333333334,1.3817363722139078
PROSTAD,pathrep_to_treatmdt,2026-11-13,2.2333333333333334,1.330888563259934
PROSTAD,pathrep_to_treatmdt,2026-11-14,2.1333333333333333,1.1366415543118709
PROSTAD,pathrep_to_treatmdt,2026-11-15,2.1333333333333333,1.2242755305537407
PROSTAD,pathrep_to_treatmdt,2026-11-16,1.9666666666666666,1.3256965204630418
PROSTAD,pathrep_to_treatmdt,2026-11-17,1.8666666666666667,1.3829836145670416
PROSTAD,pathrep_to_treatmdt,2026-11-18,1.8,1.2429109325317307
PROSTAD,pathrep_to_treatmdt,2026-11-19,1.6333333333333333,1.188546876720022
PROSTAD,pathrep_to_treatmdt,2026-11-20,1.8666666666666667,1.50248835748162
PROSTAD,pathrep_to_treatmdt,2026-11-21,1.7,1.5120207989811925
PROSTAD,pathrep_to_treatmdt,2026-11-22,1.6666666666666667,1.5161960871578068
PROSTAD,pathrep_to_treatmdt,2026-11-23,1.6333333333333333,1.5421286974634218
PROSTAD,pathrep_to_treatmdt,2026-11-24,1.6333333333333333,1.5862193902556443
PROSTAD,pathrep_to_treatmdt,2026-11-25,1.7333333333333334,1.4840144374549435
PROSTAD,pathrep_to_treatmdt,2026-11-26,1.9,1.4467561813504934
PROSTAD,pathrep_to_treatmdt,2026-11-27,1.8666666666666667,1.407696414502182
PROSTAD,pathrep_to_treatmdt,2026-11-28,1.9666666666666666,1.4499306364701425
PROSTAD,pathrep_to_treatmdt,2026-11-29,2.033333333333333,1.3767361035618173
PROSTAD,pathrep_to_treatmdt,2026-11-30,1.9333333333333333,1.3628907749221197
PROSTAD,pathrep_to_treatmdt,2026-12-01,2.033333333333333,1.376736103561817
PROSTAD,pathrep_to_treatmdt,2026-12-02,2.1333333333333333,1.6344003083137535
PROSTAD,pathrep_to_treatmdt,2026-12-03,2.1666666666666665,1.821013990617038
PROSTAD,pathrep_to_treatmdt,2026-12-04,2.3,1.9324809853193097
PROSTAD,pathrep_to_treatmdt,2026-12-05,2.2666666666666666,2.0160277319749236
PROSTAD,pathrep_to_treatmdt,2026-12-06,2.3,1.8597367258983657
PROSTAD,pathrep_to_treatmdt,2026-12-07,2.2333333333333334,1.7157150581957192
PROSTAD,pathrep_to_treatmdt,2026-12-08,2.2333333333333334,1.69549775690744
PROSTAD,pathrep_to_treatmdt,2026-12-09,2.2333333333333334,1.6333450621206846
PROSTAD,pathrep_to_treatmdt,2026-12-10,2.2,1.5624913792865638
PROSTAD,pathrep_to_treatmdt,2026-12-11,2.0,1.5974116995724785
PROSTAD,pathrep_to_treatmdt,2026-12-12,2.1666666666666665,1.8210139906170373
PROSTAD,pathrep_to_treatmdt,2026-12-13,2.3333333333333335,1.8631329442141513
PROSTAD,pathrep_to_treatmdt,2026-12-14,2.2666666666666666,1.8370390969378307
PROSTAD,pathrep_to_treatmdt,2026-12-15,2.433333333333333,1.654322099591069
PROSTAD,pathrep_to_treatmdt,2026-12-16,2.533333333333333,1.4793599112881344
PROSTAD,pathrep_to_treatmdt,2026-12-17,2.6,1.7733661737517428
PROSTAD,pathrep_to_treatmdt,2026-12-18,2.6666666666666665,1.582955187753836
PROSTAD,pathrep_to_treatmdt,2026-12-19,2.566666666666667,1.3817363722139078
PROSTAD,pathrep_to_treatmdt,2026-12-20,2.433333333333333,1.4064710873459965
PROSTAD,pathrep_to_treatmdt,2026-12-21,2.5,1.3064825110670781
PROSTAD,pathrep_to_treatmdt,2026-12-22,2.4,1.302517456365914
PROSTAD,pathrep_to_treatmdt,2026-12-23,2.533333333333333,1.407696414502182
PROSTAD,pathrep_to_treatmdt,2026-12-24,2.6333333333333333,1.5643293888377887
PROSTAD,pathrep_to_treatmdt,2026-12-25,2.6333333333333333,1.5862193902556443
PROSTAD,pathrep_to_treatmdt,2026-12-26,2.6,1.6315848018160872
PROSTAD,pathrep_to_treatmdt,2026-12-27,2.533333333333333,1.569830505529802
PROSTAD,pathrep_to_treatmdt,2026-12-28,2.533333333333333,1.3829836145670416
PROSTAD,pathrep_to_treatmdt,2026-12-29,2.533333333333333,1.569830505529802
PROSTAD,pathrep_to_treatmdt,2026-12-30,2.566666666666667,1.5241353305225642
PROSTAD,pathrep_to_treatmdt,2026-12-31,2.433333333333333,1.4307782626184986
PROSTAD,pathrep_to_treatmdt,2027-01-01,2.4,1.4287684593190135
PROSTAD,pathrep_to_treatmdt,2027-01-02,2.2666666666666666,1.460593486680443
PROSTAD,pathrep_to_treatmdt,2027-01-03,2.033333333333333,1.401559066215889
PROSTAD,pathrep_to_treatmdt,2027-01-04,1.8666666666666667,1.3060425438846859
PROSTAD,ref_to_mri,2026-01-05,0.3,0.5349830806219241
PROSTAD,ref_to_mri,2026-01-06,0.0,0.0
PROSTAD,ref_to_mri,2026-01-07,0.6333333333333333,0.99942512211403
PROSTAD,ref_to_mri,2026-01-08,1.2666666666666666,1.2847469449832052
PROSTAD,ref_to_mri,2026-01-09,2.033333333333333,1.5196036990935664
PROSTAD,ref_to_mri,2026-01-10,2.033333333333333,1.5196036990935664
PROSTAD,ref_to_mri,2026-01-11,2.033333333333333,1.5196036990935664
PROSTAD,ref_to_mri,2026-01-12,2.7,1.600646421142796
PROSTAD,ref_to_mri,2026-01-13,0.9333333333333333,1.2015315896469556
PROSTAD,ref_to_mri,2026-01-14,1.2333333333333334,1.381736372213908
PROSTAD,ref_to_mri,2026-01-15,1.9,1.9360464514233549
PROSTAD,ref_to_mri,2026-01-16,2.8,2.09103175325088
PROSTAD,ref_to_mri,2026-01-17,2.8,2.09103175325088
PROSTAD,ref_to_mri,2026-01-18,2.8,2.09103175325088
PROSTAD,ref_to_mri,2026-01-19,3.3,2.2613697405440525
PROSTAD,ref_to_mri,2026-01-20,1.2333333333333334,1.6120950886075682
PROSTAD,ref_to_mri,2026-01-21,1.6333333333333333,1.8842968748696896
PROSTAD,ref_to_mri,2026-01-22,1.9,1.9000907419347652
PROSTAD,ref_to_mri,2026-01-23,2.1666666666666665,2.134823473818811
PROSTAD,ref_to_mri,2026-01-24,2.1666666666666665,2.134823473818811
PROSTAD,ref_to_mri,2026-01-25,2.1666666666666665,2.134823473818811
PROSTAD,ref_to_mri,2026-01-26,2.933333333333333,2.4059313679168897
PROSTAD,ref_to_mri,2026-01-27,1.2,1.7888543819998317
PROSTAD,ref_to_mri,2026-01-28,1.5,1.7370208344491278
PROSTAD,ref_to_mri,2026-01-29,2.033333333333333,1.8473342085721574
PROSTAD,ref_to_mri,2026-01-30,2.3333333333333335,2.1549195253928954
PROSTAD,ref_to_mri,2026-01-31,2.3333333333333335,2.1549195253928954
PROSTAD,ref_to_mri,2026-02-01,2.3333333333333335,2.1549195253928954
PROSTAD,ref_to_mri,2026-02-02,2.966666666666667,2.470283151902776
PROSTAD,ref_to_mri,2026-02-03,1.1333333333333333,1.833281085984876
PROSTAD,ref_to_mri,2026-02-04,1.7,1.8222759547259615
PROSTAD,ref_to_mri,2026-02-05,2.1333333333333333,1.8332810859848756
PROSTAD,ref_to_mri,2026-02-06,2.6333333333333333,2.1412747304501516
PROSTAD,ref_to_mri,2026-02-07,2.6333333333333333,2.1412747304501516
PROSTAD,ref_to_mri,2026-02-08,2.6333333333333333,2.1412747304501516
PROSTAD,ref_to_mri,2026-02-09,3.2666666666666666,2.3034207445529318
PROSTAD,ref_to_mri,2026-02-10,1.5,1.8708286933869707
PROSTAD,ref_to_mri,2026-02-11,2.1333333333333333,1.9428619723691545
PROSTAD,ref_to_mri,2026-02-12,2.933333333333333,2.3479019737120455
PROSTAD,ref_to_mri,2026-02-13,3.5,2.6877756474517147
PROSTAD,ref_to_mri,2026-02-14,3.5,2.6877756474517147
PROSTAD,ref_to_mri,2026-02-15,3.5,2.6877756474517147
PROSTAD,ref_to_mri,2026-02-16,3.8666666666666667,2.5828790850165815
PROSTAD,ref_to_mri,2026-02-17,1.9,2.1229452540572353
PROSTAD,ref_to_mri,2026-02-18,2.7333333333333334,2.3034207445529313
PROSTAD,ref_to_mri,2026-02-19,3.3,2.6017235666460374
PROSTAD,ref_to_mri,2026-02-20,3.9,2.820491519893847
PROSTAD,ref_to_mri,2026-02-21,3.9,2.820491519893847
PROSTAD,ref_to_mri,2026-02-22,3.9,2.820491519893847
PROSTAD,ref_to_mri,2026-02-23,4.366666666666666,2.8464537323790653
PROSTAD,ref_to_mri,2026-02-24,2.2,2.605034912731828
PROSTAD,ref_to_mri,2026-02-25,2.566666666666667,2.648139663643313
PROSTAD,ref_to_mri,2026-02-26,3.2333333333333334,2.836745747644933
PROSTAD,ref_to_mri,2026-02-27,3.8333333333333335,3.0859339762456237
PROSTAD,ref_to_mri,2026-02-28,3.8333333333333335,3.0859339762456237
PROSTAD,ref_to_mri,2026-03-01,3.8333333333333335,3.0859339762456237
PROSTAD,ref_to_mri,2026-03-02,4.333333333333333,3.325277622149437
PROSTAD,ref_to_mri,2026-03-03,2.2,3.0331501776206204
PROSTAD,ref_to_mri,2026-03-04,2.7666666666666666,3.1805804429416633
PROSTAD,ref_to_mri,2026-03-05,3.2333333333333334,3.308123057100436
PROSTAD,ref_to_mri,2026-03-06,3.7666666666666666,3.276702856408466
PROSTAD,ref_to_mri,2026-03-07,3.7666666666666666,3.276702856408466
PROSTAD,ref_to_mri,2026-03-08,3.7666666666666666,3.276702856408466
PROSTAD,ref_to_mri,2026-03-09,4.466666666666667,3.421366266045888
PROSTAD,ref_to_mri,2026-03-10,2.3,3.064254423577421
PROSTAD,ref_to_mri,2026-03-11,2.8666666666666667,2.9563879794535546
PROSTAD,ref_to_mri,2026-03-12,3.2666666666666666,3.027840169486167
PROSTAD,ref_to_mri,2026-03-13,3.8666666666666667,3.298205712132012
PROSTAD,ref_to_mri,2026-03-14,3.8666666666666667,3.298205712132012
PROSTAD,ref_to_mri,2026-03-15,3.8666666666666667,3.298205712132012
PROSTAD,ref_to_mri,2026-03-16,4.366666666666666,3.200035919338636
PROSTAD,ref_to_mri,2026-03-17,2.2333333333333334,2.979045592749155
PROSTAD,ref_to_mri,2026-03-18,2.7666666666666666,2.932379677789465
PROSTAD,ref_to_mri,2026-03-19,3.1,3.0211895350832507
PROSTAD,ref_to_mri,2026-03-20,3.5,2.9798171663421877
PROSTAD,ref_to_mri,2026-03-21,3.5,2.9798171663421877
PROSTAD,ref_to_mri,2026-03-22,3.5,2.9798171663421877
PROSTAD,ref_to_mri,2026-03-23,3.966666666666667,2.8343135559308426
PROSTAD,ref_to_mri,2026-03-24,1.7,2.321563088183001
PROSTAD,ref_to_mri,2026-03-25,2.3,2.4090347186917143
PROSTAD,ref_to_mri,2026-03-26,2.6666666666666665,2.23349630559946
PROSTAD,ref_to_mri,2026-03-27,3.2666666666666666,2.377093753440044
PROSTAD,ref_to_mri,2026-03-28,3.2666666666666666,2.377093753440044
PROSTAD,ref_to_mri,2026-03-29,3.2666666666666666,2.377093753440044
PROSTAD,ref_to_mri,2026-03-30,3.7,2.520946729661915
PROSTAD,ref_to_mri,2026-03-31,1.5333333333333334,2.129162589689508
PROSTAD,ref_to_mri,2026-04-01,2.1666666666666665,2.506313866099435
PROSTAD,ref_to_mri,2026-04-02,2.5,2.4879017610054044
PROSTAD,ref_to_mri,2026-04-03,3.2,2.5917641442288577
PROSTAD,ref_to_mri,2026-04-04,3.2,2.5917641442288577
PROSTAD,ref_to_mri,2026-04-05,3.2,2.5917641442288577
PROSTAD,ref_to_mri,2026-04-06,3.7333333333333334,2.6901266901756506
PROSTAD,ref_to_mri,2026-04-07,1.9,2.5099800796022262
PROSTAD,ref_to_mri,2026-04-08,2.3666666666666667,2.511811179666746
PROSTAD,ref_to_mri,2026-04-09,2.933333333333333,2.5179813114988505
PROSTAD,ref_to_mri,2026-04-10,3.533333333333333,2.7003618318641127
PROSTAD,ref_to_mri,2026-04-11,3.533333333333333,2.7003618318641127
PROSTAD,ref_to_mri,2026-04-12,3.533333333333333,2.7003618318641127
PROSTAD,ref_to_mri,2026-04-13,4.133333333333334,2.9447010659515325
PROSTAD,ref_to_mri,2026-04-14,2.0,2.754306972098739
PROSTAD,ref_to_mri,2026-04-15,2.566666666666667,2.8000410506022
PROSTAD,ref_to_mri,2026-04-16,3.066666666666667,2.8276142415206804
PROSTAD,ref_to_mri,2026-04-17,3.566666666666667,2.9441155024818615
PROSTAD,ref_to_mri,2026-04-18,3.566666666666667,2.9441155024818615
PROSTAD,ref_to_mri,2026-04-19,3.566666666666667,2.9441155024818615
PROSTAD,ref_to_mri,2026-04-20,4.2,3.1117131327758436
PROSTAD,ref_to_mri,2026-04-21,1.9333333333333333,2.625253135030698
PROSTAD,ref_to_mri,2026-04-22,2.3333333333333335,2.6565901573949673
PROSTAD,ref_to_mri,2026-04-23,2.8666666666666667,2.7257815498442395
PROSTAD,ref_to_mri,2026-04-24,3.3333333333333335,2.8687776242628606
PROSTAD,ref_to_mri,2026-04-25,3.3333333333333335,2.8687776242628606
PROSTAD,ref_to_mri,2026-04-26,3.3333333333333335,2.8687776242628606
PROSTAD,ref_to_mri,2026-04-27,3.7666666666666666,3.0363695805822215
PROSTAD,ref_to_mri,2026-04-28,1.8666666666666667,2.7003618318641127
PROSTAD,ref_to_mri,2026-04-29,2.466666666666667,3.036937356243478
PROSTAD,ref_to_mri,2026-04-30,2.9,3.055238576383306
PROSTAD,ref_to_mri,2026-05-01,3.3333333333333335,2.986559932411378
PROSTAD,ref_to_mri,2026-05-02,3.3333333333333335,2.986559932411378
PROSTAD,ref_to_mri,2026-05-03,3.3333333333333335,2.986559932411378
PROSTAD,ref_to_mri,2026-05-04,3.7666666666666666,3.0363695805822215
PROSTAD,ref_to_mri,2026-05-05,1.7666666666666666,2.568822799399103
PROSTAD,ref_to_mri,2026-05-06,2.3666666666666667,2.579539297724643
PROSTAD,ref_to_mri,2026-05-07,3.0,2.4913643956121994
PROSTAD,ref_to_mri,2026-05-08,3.5,2.5831015839690563
PROSTAD,ref_to_mri,2026-05-09,3.5,2.5831015839690563
PROSTAD,ref_to_mri,2026-05-10,3.5,2.5831015839690563
PROSTAD,ref_to_mri,2026-05-11,3.8,2.721561417959209
PROSTAD,ref_to_mri,2026-05-12,1.6,2.4719111690322135
PROSTAD,ref_to_mri,2026-05-13,2.1666666666666665,2.5472545509089657
PROSTAD,ref_to_mri,2026-05-14,2.6666666666666665,2.353769293082368
PROSTAD,ref_to_mri,2026-05-15,3.033333333333333,2.456284456925405
PROSTAD,ref_to_mri,2026-05-16,3.033333333333333,2.456284456925405
PROSTAD,ref_to_mri,2026-05-17,3.033333333333333,2.456284456925405
PROSTAD,ref_to_mri,2026-05-18,3.6666666666666665,2.382889195816757
PROSTAD,ref_to_mri,2026-05-19,1.7,2.1033634804841705
PROSTAD,ref_to_mri,2026-05-20,2.2333333333333334,2.48697757755561
PROSTAD,ref_to_mri,2026-05-21,2.7666666666666666,2.4166567578076683
PROSTAD,ref_to_mri,2026-05-22,3.1666666666666665,2.62722264960066
PROSTAD,ref_to_mri,2026-05-23,3.1666666666666665,2.62722264960066
PROSTAD,ref_to_mri,2026-05-24,3.1666666666666665,2.62722264960066
PROSTAD,ref_to_mri,2026-05-25,3.8,2.6444476641211607
PROSTAD,ref_to_mri,2026-05-26,1.6333333333333333,2.2511810437976822
PROSTAD,ref_to_mri,2026-05-27,2.533333333333333,2.3449628088122516
PROSTAD,ref_to_mri,2026-05-28,3.433333333333333,2.3588912259983403
PROSTAD,ref_to_mri,2026-05-29,3.8,2.3982752423212466
PROSTAD,ref_to_mri,2026-05-30,3.8,2.3982752423212466
PROSTAD,ref_to_mri,2026-05-31,3.8,2.3982752423212466
PROSTAD,ref_to_mri,2026-06-01,4.333333333333333,2.5234532077995864
PROSTAD,ref_to_mri,2026-06-02,2.1666666666666665,2.3501039350946002
PROSTAD,ref_to_mri,2026-06-03,2.6666666666666665,2.454177765718516
PROSTAD,ref_to_mri,2026-06-04,3.2333333333333334,2.68692021278732
PROSTAD,ref_to_mri,2026-06-05,3.7333333333333334,2.790789448727087
PROSTAD,ref_to_mri,2026-06-06,3.7333333333333334,2.790789448727087
PROSTAD,ref_to_mri,2026-06-07,3.7333333333333334,2.790789448727087
PROSTAD,ref_to_mri,2026-06-08,4.366666666666666,2.6971675223608487
PROSTAD,ref_to_mri,2026-06-09,2.466666666666667,2.661777126519868
PROSTAD,ref_to_mri,2026-06-10,3.066666666666667,2.5316388767553026
PROSTAD,ref_to_mri,2026-06-11,3.7333333333333334,2.3034207445529318
PROSTAD,ref_to_mri,2026-06-12,4.3,2.4090347186917147
PROSTAD,ref_to_mri,2026-06-13,4.3,2.4090347186917147
PROSTAD,ref_to_mri,2026-06-14,4.3,2.4090347186917147
PROSTAD,ref_to_mri,2026-06-15,5.033333333333333,2.525502112361071
PROSTAD,ref_to_mri,2026-06-16,2.7333333333333334,2.3625429510174625
PROSTAD,ref_to_mri,2026-06-17,3.3666666666666667,2.385058856113709
PROSTAD,ref_to_mri,2026-06-18,3.8666666666666667,2.5425121073638874
PROSTAD,ref_to_mri,2026-06-19,4.3,2.6542094088837254
PROSTAD,ref_to_mri,2026-06-20,4.3,2.6542094088837254
PROSTAD,ref_to_mri,2026-06-21,4.3,2.6542094088837254
PROSTAD,ref_to_mri,2026-06-22,5.0,3.1840117830313943
PROSTAD,ref_to_mri,2026-06-23,2.9,3.066504243574769
PROSTAD,ref_to_mri,2026-06-24,3.533333333333333,3.2027287216321985
PROSTAD,ref_to_mri,2026-06-25,4.2,3.5757805996106256
PROSTAD,ref_to_mri,2026-06-26,4.833333333333333,3.797306970720837
PROSTAD,ref_to_mri,2026-06-27,4.833333333333333,3.797306970720837
PROSTAD,ref_to_mri,2026-06-28,4.833333333333333,3.797306970720837
PROSTAD,ref_to_mri,2026-06-29,5.1,3.8268560968772913
PROSTAD,ref_to_mri,2026-06-30,2.966666666666667,3.5475424551743377
PROSTAD,ref_to_mri,2026-07-01,3.5,3.7669158701003385
PROSTAD,ref_to_mri,2026-07-02,4.066666666666666,3.6946684171443147
PROSTAD,ref_to_mri,2026-07-03,4.766666666666667,4.03162783358109
PROSTAD,ref_to_mri,2026-07-04,4.766666666666667,4.03162783358109
PROSTAD,ref_to_mri,2026-07-05,4.766666666666667,4.03162783358109
PROSTAD,ref_to_mri,2026-07-06,5.4,4.09035872299223
PROSTAD,ref_to_mri,2026-07-07,3.2666666666666666,3.999425246063561
PROSTAD,ref_to_mri,2026-07-08,3.9,4.309972397703437
PROSTAD,ref_to_mri,2026-07-09,4.466666666666667,4.1831627478156586
PROSTAD,ref_to_mri,2026-07-10,5.133333333333334,4.150058855696764
PROSTAD,ref_to_mri,2026-07-11,5.133333333333334,4.150058855696764
PROSTAD,ref_to_mri,2026-07-12,5.133333333333334,4.150058855696764
PROSTAD,ref_to_mri,2026-07-13,5.6,4.064989290396038
PROSTAD,ref_to_mri,2026-07-14,3.2333333333333334,3.7387378778860962
PROSTAD,ref_to_mri,2026-07-15,3.6666666666666665,3.7904902178945172
PROSTAD,ref_to_mri,2026-07-16,4.166666666666667,3.9135778967618604
PROSTAD,ref_to_mri,2026-07-17,4.933333333333334,3.8679347900694863
PROSTAD,ref_to_mri,2026-07-18,4.933333333333334,3.8679347900694863
PROSTAD,ref_to_mri,2026-07-19,4.933333333333334,3.8679347900694863
PROSTAD,ref_to_mri,2026-07-20,5.333333333333333,3.8981280505969247
PROSTAD,ref_to_mri,2026-07-21,3.2,3.5661241396382075
PROSTAD,ref_to_mri,2026-07-22,3.7666666666666666,3.6453402786470335
PROSTAD,ref_to_mri,2026-07-23,4.333333333333333,3.5460841281162745
PROSTAD,ref_to_mri,2026-07-24,4.833333333333333,3.7791016386705323
PROSTAD,ref_to_mri,2026-07-25,4.833333333333333,3.7791016386705323
PROSTAD,ref_to_mri,2026-07-26,4.833333333333333,3.7791016386705323
