scenario,seed,stage,week_index,weekly_arrivals
ALL_PROSTAD,5,pathrep_to_treatmdt,38,1
ALL_PROSTAD,5,pathrep_to_treatmdt,39,3
ALL_PROSTAD,5,pathrep_to_treatmdt,41,2
ALL_PROSTAD,5,pathrep_to_treatmdt,42,2
ALL_PROSTAD,5,pathrep_to_treatmdt,43,1
ALL_PROSTAD,5,pathrep_to_treatmdt,44,2
ALL_PROSTAD,5,pathrep_to_treatmdt,45,1
ALL_PROSTAD,5,treatmdt_to_outpat,0,2
ALL_PROSTAD,5,treatmdt_to_outpat,1,2
ALL_PROSTAD,5,treatmdt_to_outpat,3,2
ALL_PROSTAD,5,treatmdt_to_outpat,4,2
ALL_PROSTAD,5,treatmdt_to_outpat,5,2
ALL_PROSTAD,5,treatmdt_to_outpat,6,3
ALL_PROSTAD,5,treatmdt_to_outpat,7,4
ALL_PROSTAD,5,treatmdt_to_outpat,8,1
ALL_PROSTAD,5,treatmdt_to_outpat,9,1
ALL_PROSTAD,5,treatmdt_to_outpat,10,3
ALL_PROSTAD,5,treatmdt_to_outpat,11,1
ALL_PROSTAD,5,treatmdt_to_outpat,12,2
ALL_PROSTAD,5,treatmdt_to_outpat,13,4
ALL_PROSTAD,5,treatmdt_to_outpat,14,1
ALL_PROSTAD,5,treatmdt_to_outpat,15,1
ALL_PROSTAD,5,treatmdt_to_outpat,16,1
ALL_PROSTAD,5,treatmdt_to_outpat,17,4
ALL_PROSTAD,5,treatmdt_to_outpat,18,1
ALL_PROSTAD,5,treatmdt_to_outpat,19,3
ALL_PROSTAD,5,treatmdt_to_outpat,21,3
ALL_PROSTAD,5,treatmdt_to_outpat,22,1
ALL_PROSTAD,5,treatmdt_to_outpat,23,2
ALL_PROSTAD,5,treatmdt_to_outpat,24,4
ALL_PROSTAD,5,treatmdt_to_outpat,25,3
ALL_PROSTAD,5,treatmdt_to_outpat,26,3
ALL_PROSTAD,5,treatmdt_to_outpat,27,1
ALL_PROSTAD,5,treatmdt_to_outpat,28,1
ALL_PROSTAD,5,treatmdt_to_outpat,29,2
ALL_PROSTAD,5,treatmdt_to_outpat,30,1
ALL_PROSTAD,5,treatmdt_to_outpat,31,3
ALL_PROSTAD,5,treatmdt_to_outpat,32,3
ALL_PROSTAD,5,treatmdt_to_outpat,33,1
ALL_PROSTAD,5,treatmdt_to_outpat,35,3
ALL_PROSTAD,5,treatmdt_to_outpat,37,4
ALL_PROSTAD,5,treatmdt_to_outpat,38,1
ALL_PROSTAD,5,treatmdt_to_outpat,39,1
ALL_PROSTAD,5,treatmdt_to_outpat,40,2
ALL_PROSTAD,5,treatmdt_to_outpat,41,2
ALL_PROSTAD,5,treatmdt_to_outpat,42,1
ALL_PROSTAD,5,treatmdt_to_outpat,43,2
ALL_PROSTAD,5,treatmdt_to_outpat,44,1
ALL_BASELINE,6,ref_to_mri,0,8
ALL_BASELINE,6,ref_to_mri,1,9
ALL_BASELINE,6,ref_to_mri,2,9
ALL_BASELINE,6,ref_to_mri,3,9
ALL_BASELINE,6,ref_to_mri,4,12
ALL_BASELINE,6,ref_to_mri,5,12
ALL_BASELINE,6,ref_to_mri,6,9
ALL_BASELINE,6,ref_to_mri,7,7
ALL_BASELINE,6,ref_to_mri,8,10
ALL_BASELINE,6,ref_to_mri,9,7
ALL_BASELINE,6,ref_to_mri,10,7
ALL_BASELINE,6,ref_to_mri,11,10
ALL_BASELINE,6,ref_to_mri,12,9
ALL_BASELINE,6,ref_to_mri,13,8
ALL_BASELINE,6,ref_to_mri,14,9
ALL_BASELINE,6,ref_to_mri,15,11
ALL_BASELINE,6,ref_to_mri,16,7
ALL_BASELINE,6,ref_to_mri,17,6
ALL_BASELINE,6,ref_to_mri,18,9
ALL_BASELINE,6,ref_to_mri,19,8
ALL_BASELINE,6,ref_to_mri,20,5
ALL_BASELINE,6,ref_to_mri,21,9
ALL_BASELINE,6,ref_to_mri,22,5
ALL_BASELINE,6,ref_to_mri,23,12
ALL_BASELINE,6,ref_to_mri,24,9
ALL_BASELINE,6,ref_to_mri,25,16
ALL_BASELINE,6,ref_to_mri,26,8
ALL_BASELINE,6,ref_to_mri,27,8
ALL_BASELINE,6,ref_to_mri,28,7
ALL_BASELINE,6,ref_to_mri,29,11
ALL_BASELINE,6,ref_to_mri,30,14
ALL_BASELINE,6,ref_to_mri,31,11
ALL_BASELINE,6,ref_to_mri,32,13
ALL_BASELINE,6,ref_to_mri,33,13
ALL_BASELINE,6,ref_to_mri,34,10
ALL_BASELINE,6,ref_to_mri,35,14
ALL_BASELINE,6,ref_to_mri,36,5
ALL_BASELINE,6,ref_to_mri,37,7
ALL_BASELINE,6,ref_to_mri,38,7
ALL_BASELINE,6,ref_to_mri,39,10
ALL_BASELINE,6,ref_to_mri,40,7
ALL_BASELINE,6,ref_to_mri,41,9
ALL_BASELINE,6,ref_to_mri,42,8
ALL_BASELINE,6,ref_to_mri,43,12
ALL_BASELINE,6,ref_to_mri,44,13
ALL_BASELINE,6,ref_to_mri,45,10
ALL_BASELINE,6,ref_to_mri,46,7
ALL_BASELINE,6,ref_to_mri,47,8
ALL_BASELINE,6,ref_to_mri,48,8
ALL_BASELINE,6,ref_to_mri,49,4
ALL_BASELINE,6,ref_to_mri,50,7
ALL_BASELINE,6,ref_to_mri,51,10
ALL_BASELINE,6,ref_to_mri,52,2
ALL_BASELINE,6,mri_to_report,0,4
ALL_BASELINE,6,mri_to_report,1,1
ALL_BASELINE,6,mri_to_report,2,6
ALL_BASELINE,6,mri_to_report,3,6
ALL_BASELINE,6,mri_to_report,4,8
ALL_BASELINE,6,mri_to_report,5,16
ALL_BASELINE,6,mri_to_report,6,7
ALL_BASELINE,6,mri_to_report,7,9
ALL_BASELINE,6,mri_to_report,8,8
ALL_BASELINE,6,mri_to_report,9,9
ALL_BASELINE,6,mri_to_report,10,13
ALL_BASELINE,6,mri_to_report,11,4
ALL_BASELINE,6,mri_to_report,12,6
ALL_BASELINE,6,mri_to_report,13,7
ALL_BASELINE,6,mri_to_report,14,11
ALL_BASELINE,6,mri_to_report,15,10
ALL_BASELINE,6,mri_to_report,16,8
ALL_BASELINE,6,mri_to_report,17,11
ALL_BASELINE,6,mri_to_report,18,6
ALL_BASELINE,6,mri_to_report,19,11
ALL_BASELINE,6,mri_to_report,20,8
ALL_BASELINE,6,mri_to_report,21,6
ALL_BASELINE,6,mri_to_report,22,7
ALL_BASELINE,6,mri_to_report,23,6
ALL_BASELINE,6,mri_to_report,24,8
ALL_BASELINE,6,mri_to_report,25,10
ALL_BASELINE,6,mri_to_report,26,12
ALL_BASELINE,6,mri_to_report,27,12
ALL_BASELINE,6,mri_to_report,28,10
ALL_BASELINE,6,mri_to_report,29,11
ALL_BASELINE,6,mri_to_report,30,7
ALL_BASELINE,6,mri_to_report,31,9
ALL_BASELINE,6,mri_to_report,32,12
ALL_BASELINE,6,mri_to_report,33,11
ALL_BASELINE,6,mri_to_report,34,15
ALL_BASELINE,6,mri_to_report,35,12
ALL_BASELINE,6,mri_to_report,36,8
ALL_BASELINE,6,mri_to_report,37,10
ALL_BASELINE,6,mri_to_report,38,10
ALL_BASELINE,6,mri_to_report,39,6
ALL_BASELINE,6,mri_to_report,40,7
ALL_BASELINE,6,mri_to_report,41,11
ALL_BASELINE,6,mri_to_report,42,8
ALL_BASELINE,6,mri_to_report,43,5
ALL_BASELINE,6,mri_to_report,44,12
ALL_BASELINE,6,mri_to_report,45,10
ALL_BASELINE,6,mri_to_report,46,14
ALL_BASELINE,6,mri_to_report,47,5
ALL_BASELINE,6,mri_to_report,48,10
ALL_BASELINE,6,mri_to_report,49,13
ALL_BASELINE,6,mri_to_report,50,5
ALL_BASELINE,6,report_to_biopmdt,0,3
ALL_BASELINE,6,report_to_biopmdt,1,3
ALL_BASELINE,6,report_to_biopmdt,2,4
ALL_BASELINE,6,report_to_biopmdt,3,6
ALL_BASELINE,6,report_to_biopmdt,4,7
ALL_BASELINE,6,report_to_biopmdt,5,9
ALL_BASELINE,6,report_to_biopmdt,6,13
ALL_BASELINE,6,report_to_biopmdt,7,9
ALL_BASELINE,6,report_to_biopmdt,8,7
ALL_BASELINE,6,report_to_biopmdt,9,8
ALL_BASELINE,6,report_to_biopmdt,10,12
ALL_BASELINE,6,report_to_biopmdt,11,9
ALL_BASELINE,6,report_to_biopmdt,12,8
ALL_BASELINE,6,report_to_biopmdt,13,8
ALL_BASELINE,6,report_to_biopmdt,14,9
ALL_BASELINE,6,report_to_biopmdt,15,5
ALL_BASELINE,6,report_to_biopmdt,16,11
ALL_BASELINE,6,report_to_biopmdt,17,8
ALL_BASELINE,6,report_to_biopmdt,18,8
ALL_BASELINE,6,report_to_biopmdt,19,11
ALL_BASELINE,6,report_to_biopmdt,20,9
ALL_BASELINE,6,report_to_biopmdt,21,2
ALL_BASELINE,6,report_to_biopmdt,22,11
ALL_BASELINE,6,report_to_biopmdt,23,6
ALL_BASELINE,6,report_to_biopmdt,24,9
ALL_BASELINE,6,report_to_biopmdt,25,7
ALL_BASELINE,6,report_to_biopmdt,26,11
ALL_BASELINE,6,report_to_biopmdt,27,12
ALL_BASELINE,6,report_to_biopmdt,28,14
ALL_BASELINE,6,report_to_biopmdt,29,10
ALL_BASELINE,6,report_to_biopmdt,30,6
ALL_BASELINE,6,report_to_biopmdt,31,9
ALL_BASELINE,6,report_to_biopmdt,32,12
ALL_BASELINE,6,report_to_biopmdt,33,14
ALL_BASELINE,6,report_to_biopmdt,34,8
ALL_BASELINE,6,report_to_biopmdt,35,10
ALL_BASELINE,6,report_to_biopmdt,36,13
ALL_BASELINE,6,report_to_biopmdt,37,10
ALL_BASELINE,6,report_to_biopmdt,38,11
ALL_BASELINE,6,report_to_biopmdt,39,7
ALL_BASELINE,6,report_to_biopmdt,40,10
ALL_BASELINE,6,report_to_biopmdt,41,6
ALL_BASELINE,6,report_to_biopmdt,42,10
ALL_BASELINE,6,report_to_biopmdt,43,7
ALL_BASELINE,6,report_to_biopmdt,44,6
ALL_BASELINE,6,report_to_biopmdt,45,14
ALL_BASELINE,6,report_to_biopmdt,46,7
ALL_BASELINE,6,report_to_biopmdt,47,14
ALL_BASELINE,6,report_to_biopmdt,48,7
ALL_BASELINE,6,report_to_biopmdt,49,8
ALL_BASELINE,6,report_to_biopmdt,50,2
ALL_BASELINE,6,biopmdt_to_biopsy,0,3
ALL_BASELINE,6,biopmdt_to_biopsy,2,3
ALL_BASELINE,6,biopmdt_to_biopsy,3,4
ALL_BASELINE,6,biopmdt_to_biopsy,4,9
ALL_BASELINE,6,biopmdt_to_biopsy,5,3
ALL_BASELINE,6,biopmdt_to_biopsy,6,6
ALL_BASELINE,6,biopmdt_to_biopsy,7,6
ALL_BASELINE,6,biopmdt_to_biopsy,8,3
ALL_BASELINE,6,biopmdt_to_biopsy,9,6
ALL_BASELINE,6,biopmdt_to_biopsy,10,7
ALL_BASELINE,6,biopmdt_to_biopsy,11,4
ALL_BASELINE,6,biopmdt_to_biopsy,12,5
ALL_BASELINE,6,biopmdt_to_biopsy,13,4
ALL_BASELINE,6,biopmdt_to_biopsy,14,6
ALL_BASELINE,6,biopmdt_to_biopsy,15,7
ALL_BASELINE,6,biopmdt_to_biopsy,16,3
ALL_BASELINE,6,biopmdt_to_biopsy,17,5
ALL_BASELINE,6,biopmdt_to_biopsy,18,5
ALL_BASELINE,6,biopmdt_to_biopsy,19,4
ALL_BASELINE,6,biopmdt_to_biopsy,20,3
ALL_BASELINE,6,biopmdt_to_biopsy,21,2
ALL_BASELINE,6,biopmdt_to_biopsy,22,6
ALL_BASELINE,6,biopmdt_to_biopsy,23,3
ALL_BASELINE,6,biopmdt_to_biopsy,24,1
ALL_BASELINE,6,biopmdt_to_biopsy,25,6
ALL_BASELINE,6,biopmdt_to_biopsy,26,7
ALL_BASELINE,6,biopmdt_to_biopsy,27,6
ALL_BASELINE,6,biopmdt_to_biopsy,28,8
ALL_BASELINE,6,biopmdt_to_biopsy,29,4
ALL_BASELINE,6,biopmdt_to_biopsy,30,3
ALL_BASELINE,6,biopmdt_to_biopsy,31,5
ALL_BASELINE,6,biopmdt_to_biopsy,32,9
ALL_BASELINE,6,biopmdt_to_biopsy,33,10
ALL_BASELINE,6,biopmdt_to_biopsy,34,7
ALL_BASELINE,6,biopmdt_to_biopsy,35,6
ALL_BASELINE,6,biopmdt_to_biopsy,36,4
ALL_BASELINE,6,biopmdt_to_biopsy,37,5
ALL_BASELINE,6,biopmdt_to_biopsy,38,4
ALL_BASELINE,6,biopmdt_to_biopsy,39,4
ALL_BASELINE,6,biopmdt_to_biopsy,40,6
ALL_BASELINE,6,biopmdt_to_biopsy,41,7
ALL_BASELINE,6,biopmdt_to_biopsy,42,5
ALL_BASELINE,6,biopmdt_to_biopsy,43,2
ALL_BASELINE,6,biopmdt_to_biopsy,44,4
ALL_BASELINE,6,biopmdt_to_biopsy,45,8
ALL_BASELINE,6,biopmdt_to_biopsy,46,3
ALL_BASELINE,6,biopmdt_to_biopsy,47,9
ALL_BASELINE,6,biopmdt_to_biopsy,48,5
ALL_BASELINE,6,biopmdt_to_biopsy,49,2
ALL_BASELINE,6,biopsy_to_pathrep,0,3
ALL_BASELINE,6,biopsy_to_pathrep,2,2
ALL_BASELINE,6,biopsy_to_pathrep,3,2
ALL_BASELINE,6,biopsy_to_pathrep,4,6
ALL_BASELINE,6,biopsy_to_pathrep,5,1
ALL_BASELINE,6,biopsy_to_pathrep,6,5
ALL_BASELINE,6,biopsy_to_pathrep,7,7
ALL_BASELINE,6,biopsy_to_pathrep,8,5
ALL_BASELINE,6,biopsy_to_pathrep,9,6
ALL_BASELINE,6,biopsy_to_pathrep,10,3
ALL_BASELINE,6,biopsy_to_pathrep,11,8
ALL_BASELINE,6,biopsy_to_pathrep,12,3
ALL_BASELINE,6,biopsy_to_pathrep,13,4
ALL_BASELINE,6,biopsy_to_pathrep,14,7
ALL_BASELINE,6,biopsy_to_pathrep,15,5
ALL_BASELINE,6,biopsy_to_pathrep,16,4
ALL_BASELINE,6,biopsy_to_pathrep,17,6
ALL_BASELINE,6,biopsy_to_pathrep,18,4
ALL_BASELINE,6,biopsy_to_pathrep,19,6
ALL_BASELINE,6,biopsy_to_pathrep,20,2
ALL_BASELINE,6,biopsy_to_pathrep,21,5
ALL_BASELINE,6,biopsy_to_pathrep,22,7
ALL_BASELINE,6,biopsy_to_pathrep,23,2
ALL_BASELINE,6,biopsy_to_pathrep,24,7
ALL_BASELINE,6,biopsy_to_pathrep,25,2
ALL_BASELINE,6,biopsy_to_pathrep,26,5
ALL_BASELINE,6,biopsy_to_pathrep,27,5
ALL_BASELINE,6,biopsy_to_pathrep,28,8
ALL_BASELINE,6,biopsy_to_pathrep,29,3
ALL_BASELINE,6,biopsy_to_pathrep,30,5
ALL_BASELINE,6,biopsy_to_pathrep,31,5
ALL_BASELINE,6,biopsy_to_pathrep,32,8
ALL_BASELINE,6,biopsy_to_pathrep,33,7
ALL_BASELINE,6,biopsy_to_pathrep,34,8
ALL_BASELINE,6,biopsy_to_pathrep,35,10
ALL_BASELINE,6,biopsy_to_pathrep,36,4
ALL_BASELINE,6,biopsy_to_pathrep,37,4
ALL_BASELINE,6,biopsy_to_pathrep,38,5
ALL_BASELINE,6,biopsy_to_pathrep,39,4
ALL_BASELINE,6,biopsy_to_pathrep,40,5
ALL_BASELINE,6,biopsy_to_pathrep,41,5
ALL_BASELINE,6,biopsy_to_pathrep,42,7
ALL_BASELINE,6,biopsy_to_pathrep,43,3
ALL_BASELINE,6,biopsy_to_pathrep,44,5
ALL_BASELINE,6,biopsy_to_pathrep,45,2
ALL_BASELINE,6,biopsy_to_pathrep,46,2
ALL_BASELINE,6,pathrep_to_treatmdt,0,1
ALL_BASELINE,6,pathrep_to_treatmdt,1,1
ALL_BASELINE,6,pathrep_to_treatmdt,2,3
ALL_BASELINE,6,pathrep_to_treatmdt,3,1
ALL_BASELINE,6,pathrep_to_treatmdt,4,5
ALL_BASELINE,6,pathrep_to_treatmdt,5,3
ALL_BASELINE,6,pathrep_to_treatmdt,6,6
ALL_BASELINE,6,pathrep_to_treatmdt,7,3
ALL_BASELINE,6,pathrep_to_treatmdt,9,5
ALL_BASELINE,6,pathrep_to_treatmdt,10,3
ALL_BASELINE,6,pathrep_to_treatmdt,11,4
ALL_BASELINE,6,pathrep_to_treatmdt,12,1
ALL_BASELINE,6,pathrep_to_treatmdt,13,5
ALL_BASELINE,6,pathrep_to_treatmdt,14,4
ALL_BASELINE,6,pathrep_to_treatmdt,15,7
ALL_BASELINE,6,pathrep_to_treatmdt,16,2
ALL_BASELINE,6,pathrep_to_treatmdt,17,4
ALL_BASELINE,6,pathrep_to_treatmdt,18,2
ALL_BASELINE,6,pathrep_to_treatmdt,19,5
ALL_BASELINE,6,pathrep_to_treatmdt,20,3
ALL_BASELINE,6,pathrep_to_treatmdt,21,3
ALL_BASELINE,6,pathrep_to_treatmdt,22,2
ALL_BASELINE,6,pathrep_to_treatmdt,23,7
ALL_BASELINE,6,pathrep_to_treatmdt,24,2
ALL_BASELINE,6,pathrep_to_treatmdt,25,2
ALL_BASELINE,6,pathrep_to_treatmdt,26,3
ALL_BASELINE,6,pathrep_to_treatmdt,27,8
ALL_BASELINE,6,pathrep_to_treatmdt,28,4
ALL_BASELINE,6,pathrep_to_treatmdt,29,3
ALL_BASELINE,6,pathrep_to_treatmdt,30,5
ALL_BASELINE,6,pathrep_to_treatmdt,31,5
ALL_BASELINE,6,pathrep_to_treatmdt,32,6
ALL_BASELINE,6,pathrep_to_treatmdt,33,6
ALL_BASELINE,6,pathrep_to_treatmdt,34,7
ALL_BASELINE,6,pathrep_to_treatmdt,35,6
ALL_BASELINE,6,pathrep_to_treatmdt,36,3
ALL_BASELINE,6,pathrep_to_treatmdt,37,5
ALL_BASELINE,6,pathrep_to_treatmdt,38,3
ALL_BASELINE,6,pathrep_to_treatmdt,39,4
ALL_BASELINE,6,pathrep_to_treatmdt,40,5
ALL_BASELINE,6,pathrep_to_treatmdt,41,10
ALL_BASELINE,6,pathrep_to_treatmdt,42,2
ALL_BASELINE,6,pathrep_to_treatmdt,43,3
ALL_BASELINE,6,pathrep_to_treatmdt,44,3
ALL_BASELINE,6,treatmdt_to_outpat,0,1
ALL_BASELINE,6,treatmdt_to_outpat,2,4
ALL_BASELINE,6,treatmdt_to_outpat,3,1
ALL_BASELINE,6,treatmdt_to_outpat,4,6
ALL_BASELINE,6,treatmdt_to_outpat,5,6
ALL_BASELINE,6,treatmdt_to_outpat,6,2
ALL_BASELINE,6,treatmdt_to_outpat,7,1
ALL_BASELINE,6,treatmdt_to_outpat,8,3
ALL_BASELINE,6,treatmdt_to_outpat,9,3
ALL_BASELINE,6,treatmdt_to_outpat,10,2
ALL_BASELINE,6,treatmdt_to_outpat,11,4
ALL_BASELINE,6,treatmdt_to_outpat,12,2
ALL_BASELINE,6,treatmdt_to_outpat,13,7
ALL_BASELINE,6,treatmdt_to_outpat,14,6
ALL_BASELINE,6,treatmdt_to_outpat,15,3
ALL_BASELINE,6,treatmdt_to_outpat,16,5
ALL_BASELINE,6,treatmdt_to_outpat,17,2
ALL_BASELINE,6,treatmdt_to_outpat,18,2
ALL_BASELINE,6,treatmdt_to_outpat,19,3
ALL_BASELINE,6,treatmdt_to_outpat,20,3
ALL_BASELINE,6,treatmdt_to_outpat,21,4
ALL_BASELINE,6,treatmdt_to_outpat,22,3
ALL_BASELINE,6,treatmdt_to_outpat,23,6
ALL_BASELINE,6,treatmdt_to_outpat,24,1
ALL_BASELINE,6,treatmdt_to_outpat,25,3
ALL_BASELINE,6,treatmdt_to_outpat,26,8
ALL_BASELINE,6,treatmdt_to_outpat,27,3
ALL_BASELINE,6,treatmdt_to_outpat,28,4
ALL_BASELINE,6,treatmdt_to_outpat,29,3
ALL_BASELINE,6,treatmdt_to_outpat,30,8
ALL_BASELINE,6,treatmdt_to_outpat,31,3
ALL_BASELINE,6,treatmdt_to_outpat,32,6
ALL_BASELINE,6,treatmdt_to_outpat,33,5
ALL_BASELINE,6,treatmdt_to_outpat,34,5
ALL_BASELINE,6,treatmdt_to_outpat,35,5
ALL_BASELINE,6,treatmdt_to_outpat,36,6
ALL_BASELINE,6,treatmdt_to_outpat,37,5
ALL_BASELINE,6,treatmdt_to_outpat,38,4
ALL_BASELINE,6,treatmdt_to_outpat,39,4
ALL_BASELINE,6,treatmdt_to_outpat,40,5
ALL_BASELINE,6,treatmdt_to_outpat,41,7
ALL_BASELINE,6,treatmdt_to_outpat,42,3
ALL_BASELINE,6,treatmdt_to_outpat,43,3
OBS_MIX,6,ref_to_mri,0,8
OBS_MIX,6,ref_to_mri,1,9
OBS_MIX,6,ref_to_mri,2,9
OBS_MIX,6,ref_to_mri,3,9
OBS_MIX,6,ref_to_mri,4,12
OBS_MIX,6,ref_to_mri,5,12
OBS_MIX,6,ref_to_mri,6,9
OBS_MIX,6,ref_to_mri,7,7
OBS_MIX,6,ref_to_mri,8,10
OBS_MIX,6,ref_to_mri,9,7
OBS_MIX,6,ref_to_mri,10,7
OBS_MIX,6,ref_to_mri,11,10
OBS_MIX,6,ref_to_mri,12,9
OBS_MIX,6,ref_to_mri,13,8
OBS_MIX,6,ref_to_mri,14,9
OBS_MIX,6,ref_to_mri,15,11
OBS_MIX,6,ref_to_mri,16,7
OBS_MIX,6,ref_to_mri,17,6
OBS_MIX,6,ref_to_mri,18,9
OBS_MIX,6,ref_to_mri,19,8
OBS_MIX,6,ref_to_mri,20,5
OBS_MIX,6,ref_to_mri,21,9
OBS_MIX,6,ref_to_mri,22,5
OBS_MIX,6,ref_to_mri,23,12
OBS_MIX,6,ref_to_mri,24,9
OBS_MIX,6,ref_to_mri,25,16
OBS_MIX,6,ref_to_mri,26,8
OBS_MIX,6,ref_to_mri,27,8
OBS_MIX,6,ref_to_mri,28,7
OBS_MIX,6,ref_to_mri,29,11
OBS_MIX,6,ref_to_mri,30,14
OBS_MIX,6,ref_to_mri,31,11
OBS_MIX,6,ref_to_mri,32,13
OBS_MIX,6,ref_to_mri,33,13
OBS_MIX,6,ref_to_mri,34,10
OBS_MIX,6,ref_to_mri,35,14
OBS_MIX,6,ref_to_mri,36,5
OBS_MIX,6,ref_to_mri,37,7
OBS_MIX,6,ref_to_mri,38,7
OBS_MIX,6,ref_to_mri,39,10
OBS_MIX,6,ref_to_mri,40,7
OBS_MIX,6,ref_to_mri,41,9
OBS_MIX,6,ref_to_mri,42,8
OBS_MIX,6,ref_to_mri,43,12
OBS_MIX,6,ref_to_mri,44,13
OBS_MIX,6,ref_to_mri,45,10
OBS_MIX,6,ref_to_mri,46,7
OBS_MIX,6,ref_to_mri,47,8
OBS_MIX,6,ref_to_mri,48,8
OBS_MIX,6,ref_to_mri,49,4
OBS_MIX,6,ref_to_mri,50,7
OBS_MIX,6,ref_to_mri,51,10
OBS_MIX,6,ref_to_mri,52,2
OBS_MIX,6,mri_to_report,0,4
OBS_MIX,6,mri_to_report,1,5
OBS_MIX,6,mri_to_report,2,4
OBS_MIX,6,mri_to_report,3,6
OBS_MIX,6,mri_to_report,4,7
OBS_MIX,6,mri_to_report,5,7
OBS_MIX,6,mri_to_report,6,11
OBS_MIX,6,mri_to_report,7,9
OBS_MIX,6,mri_to_report,8,11
OBS_MIX,6,mri_to_report,9,7
OBS_MIX,6,mri_to_report,10,9
OBS_MIX,6,mri_to_report,11,9
OBS_MIX,6,mri_to_report,12,7
OBS_MIX,6,mri_to_report,13,9
OBS_MIX,6,mri_to_report,14,8
OBS_MIX,6,mri_to_report,15,7
OBS_MIX,6,mri_to_report,16,6
OBS_MIX,6,mri_to_report,17,9
OBS_MIX,6,mri_to_report,18,10
OBS_MIX,6,mri_to_report,19,5
OBS_MIX,6,mri_to_report,20,8
OBS_MIX,6,mri_to_report,21,11
OBS_MIX,6,mri_to_report,22,7
OBS_MIX,6,mri_to_report,23,5
OBS_MIX,6,mri_to_report,24,11
OBS_MIX,6,mri_to_report,25,9
OBS_MIX,6,mri_to_report,26,10
OBS_MIX,6,mri_to_report,27,10
OBS_MIX,6,mri_to_report,28,8
OBS_MIX,6,mri_to_report,29,8
OBS_MIX,6,mri_to_report,30,10
OBS_MIX,6,mri_to_report,31,7
OBS_MIX,6,mri_to_report,32,9
OBS_MIX,6,mri_to_report,33,8
OBS_MIX,6,mri_to_report,34,8
OBS_MIX,6,mri_to_report,35,10
OBS_MIX,6,mri_to_report,36,9
OBS_MIX,6,mri_to_report,37,6
OBS_MIX,6,mri_to_report,38,7
OBS_MIX,6,mri_to_report,39,10
OBS_MIX,6,mri_to_report,40,7
OBS_MIX,6,mri_to_report,41,5
OBS_MIX,6,mri_to_report,42,9
OBS_MIX,6,mri_to_report,43,10
OBS_MIX,6,mri_to_report,44,7
OBS_MIX,6,mri_to_report,45,10
OBS_MIX,6,mri_to_report,46,9
OBS_MIX,6,mri_to_report,47,10
OBS_MIX,6,mri_to_report,48,5
OBS_MIX,6,mri_to_report,49,8
OBS_MIX,6,mri_to_report,50,10
OBS_MIX,6,mri_to_report,51,7
OBS_MIX,6,report_to_biopmdt,0,4
OBS_MIX,6,report_to_biopmdt,1,4
OBS_MIX,6,report_to_biopmdt,2,5
OBS_MIX,6,report_to_biopmdt,3,4
OBS_MIX,6,report_to_biopmdt,4,7
OBS_MIX,6,report_to_biopmdt,5,7
OBS_MIX,6,report_to_biopmdt,6,7
OBS_MIX,6,report_to_biopmdt,7,8
OBS_MIX,6,report_to_biopmdt,8,13
OBS_MIX,6,report_to_biopmdt,9,7
OBS_MIX,6,report_to_biopmdt,10,9
OBS_MIX,6,report_to_biopmdt,11,9
OBS_MIX,6,report_to_biopmdt,12,10
OBS_MIX,6,report_to_biopmdt,13,7
OBS_MIX,6,report_to_biopmdt,14,9
OBS_MIX,6,report_to_biopmdt,15,6
OBS_MIX,6,report_to_biopmdt,16,10
OBS_MIX,6,report_to_biopmdt,17,6
OBS_MIX,6,report_to_biopmdt,18,9
OBS_MIX,6,report_to_biopmdt,19,8
OBS_MIX,6,report_to_biopmdt,20,6
OBS_MIX,6,report_to_biopmdt,21,9
OBS_MIX,6,report_to_biopmdt,22,10
OBS_MIX,6,report_to_biopmdt,23,4
OBS_MIX,6,report_to_biopmdt,24,10
OBS_MIX,6,report_to_biopmdt,25,7
OBS_MIX,6,report_to_biopmdt,26,13
OBS_MIX,6,report_to_biopmdt,27,7
OBS_MIX,6,report_to_biopmdt,28,10
OBS_MIX,6,report_to_biopmdt,29,8
OBS_MIX,6,report_to_biopmdt,30,10
OBS_MIX,6,report_to_biopmdt,31,9
OBS_MIX,6,report_to_biopmdt,32,7
OBS_MIX,6,report_to_biopmdt,33,6
OBS_MIX,6,report_to_biopmdt,34,12
OBS_MIX,6,report_to_biopmdt,35,9
OBS_MIX,6,report_to_biopmdt,36,7
OBS_MIX,6,report_to_biopmdt,37,6
OBS_MIX,6,report_to_biopmdt,38,10
OBS_MIX,6,report_to_biopmdt,39,6
OBS_MIX,6,report_to_biopmdt,40,10
OBS_MIX,6,report_to_biopmdt,41,6
OBS_MIX,6,report_to_biopmdt,42,6
OBS_MIX,6,report_to_biopmdt,43,11
OBS_MIX,6,report_to_biopmdt,44,9
OBS_MIX,6,report_to_biopmdt,45,6
OBS_MIX,6,report_to_biopmdt,46,8
OBS_MIX,6,report_to_biopmdt,47,10
OBS_MIX,6,report_to_biopmdt,48,7
OBS_MIX,6,report_to_biopmdt,49,11
OBS_MIX,6,report_to_biopmdt,50,7
OBS_MIX,6,report_to_biopmdt,51,7
OBS_MIX,6,biopmdt_to_biopsy,0,4
OBS_MIX,6,biopmdt_to_biopsy,1,2
OBS_MIX,6,biopmdt_to_biopsy,2,2
OBS_MIX,6,biopmdt_to_biopsy,3,2
